asv,asv_len,best_cosine,abundance,midas_genus,besthit_genus,genus_best_concordant,genus_any20_concordant,genus_evaluable,midas_family,besthit_family,family_best_concordant,family_any20_concordant,family_evaluable,midas_order,besthit_order,order_best_concordant,order_any20_concordant,order_evaluable,midas_class,besthit_class,class_best_concordant,class_any20_concordant,class_evaluable,midas_phylum,besthit_phylum,phylum_best_concordant,phylum_any20_concordant,phylum_evaluable
402e6b5b282305d18249bfd6887eee0a,373,0.9995,0.0,Lachnoclostridium,Lacrimispora,False,False,True,Lachnospiraceae,Lachnospiraceae,True,True,True,Lachnospirales,Lachnospirales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
057bcefe7d185d0daf7b610144b1fa59,374,0.9995,0.0,midas_g_859,,False,False,False,JG30-KF-CM45,,False,False,True,Thermomicrobiales,,False,True,True,Chloroflexia,Chloroflexia,True,True,True,Chloroflexi,Chloroflexota,True,True,True
026600da36b900cf6ff6ee481b90793a,374,1.0,0.0,Methylotenera,,False,True,True,Methylophilaceae,,False,True,True,Burkholderiales,,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
6ebfd1a0916bd58f511567f732c9a115,369,0.9951,0.0,Sedimentibacter,,False,True,True,Sedimentibacteraceae,,False,False,True,Peptostreptococcales-Tissierellales,,False,False,True,Clostridia,,False,True,True,Firmicutes,Bacteroidota,False,True,True
48583aa878619934f2f6d8583cccae68,378,0.9995,0.0,Methanobacterium,Methanobacterium,True,True,True,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
8d5c57433a03e4329c7e6b3aaf6668a1,371,0.9961,0.0,nan,Demequina,False,False,False,midas_f_6325,Demequinaceae,False,False,False,OPB41,Micrococcales,False,False,True,Coriobacteriia,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
270c5d9a2223e0f5d99547e426bc19e4,378,0.9995,0.0,Methanobacterium,Methanobacterium,True,True,True,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
da42156b748b0af3ebc3c6268720755e,374,0.9961,0.0,midas_g_6489,,False,False,False,Anaerolineaceae,,False,True,True,Anaerolineales,,False,True,True,Anaerolineae,,False,True,True,Chloroflexi,Chloroflexota,True,True,True
0530769e11e7f6b51e29aec47064b7cf,373,0.9976,0.0,nan,Sporobacter,False,False,False,Oscillospiraceae,Oscillospiraceae,True,True,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
bdd1ff0b7dda6da30f922fc86600543a,372,1.0,0.0,Hathewaya,Hathewaya,True,True,True,Clostridiaceae,Clostridiaceae,True,True,True,Clostridiales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
8d6e9c000ccfb1a2eb70d805990db95d,371,0.9995,0.0,Tuzzerella,,False,False,True,Lachnospiraceae,Lachnospiraceae,True,True,True,Lachnospirales,Lachnospirales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
43c0b25b6784fa0e906d10eea57852c8,374,0.9971,0.0,Ruminiclostridium,,False,False,True,Hungateiclostridiaceae,,False,False,True,Oscillospirales,,False,False,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
353932b8f9bc8551107028bbc48b250c,372,0.9941,0.0,nan,,False,False,False,UCG-010,,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
c1ed97b9675b1d0f08c9cd6e6ab9eb76,370,1.0,0.0,midas_g_90313,,False,False,False,UCG-010,,False,False,True,Oscillospirales,,False,False,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
614e12aec73ab6030db3c1a7f5141bba,373,0.9995,0.0,W5,,False,False,True,Cloacimonadaceae,Candidatus Cloacimonadaceae,False,False,True,Cloacimonadales,Candidatus Cloacimonadales,False,False,True,Cloacimonadia,Candidatus Cloacimonadia,False,False,True,Cloacimonadota,Candidatus Cloacimonadota,False,False,True
c54740e67850b527400a77af33bd3d89,377,1.0,0.0,Ca_Methanofastidiosum,,False,False,True,Methanofastidiosaceae,,False,False,True,Methanofastidiosales,,False,False,True,Thermococci,,False,True,True,Euryarchaeota,Methanobacteriota,True,True,True
6bbba65392a923662648a61d94002b30,371,0.9951,0.0,midas_g_107376,,False,False,False,Lachnospiraceae,Vallitaleaceae,False,True,True,Lachnospirales,Lachnospirales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
7ca0aa981440578673a435c612592e0b,371,1.0,0.0,Syner-01,Aminivibrio,False,False,True,Synergistaceae,Aminobacteriaceae,False,True,True,Synergistales,Synergistales,True,True,True,Synergistia,Synergistia,True,True,True,Synergistota,Synergistota,True,True,True
03a6a6d84a7be4b11b6467c91ca79d57,364,0.9971,0.0,nan,,False,False,False,nan,,False,False,False,nan,,False,False,False,nan,,False,False,False,nan,Bacillota,False,False,False
0cdf6b354c008cd74c18af9f484f8bf7,370,0.9995,0.0,Blvii28_wastewater-sludge_group,Anaerolinea,False,False,True,Williamwhitmaniaceae,Anaerolineaceae,False,False,True,Bacteroidales,Anaerolineales,False,True,True,Bacteroidia,Anaerolineae,False,True,True,Bacteroidota,Chloroflexota,False,True,True
1cb61b915d95b3ecc06c6a25f791670e,370,0.9951,0.0,Mangroviflexus,Geofilum,False,False,True,Marinilabiliaceae,Marinilabiliaceae,True,True,True,Bacteroidales,Marinilabiliales,False,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
7c6299b064794dfea9e563a4645d1bbf,378,0.9985,0.0,Methanobacterium,Methanobacterium,True,True,True,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
ee84ea845fe5d8d3ed55ae230c5b7e62,374,0.9946,0.0,nan,Candidatus Darwinibacter,False,False,False,midas_f_112,Candidatus Darwinibacteriaceae,False,False,False,MBA03,Candidatus Darwinibacteriales,False,False,True,Limnochordia,Clostridia,False,False,True,Firmicutes,Bacillota,True,True,True
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,372,1.0,0.011467232,Pseudolabrys,Undibacter,False,True,True,Xanthobacteraceae,Nitrobacteraceae,False,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
bab46dfd2ebedb1ecc30e955eb423156,369,0.999,0.0,midas_g_75908,Alkaliphilus,False,False,False,Serpentinicella,Natronincolaceae,False,False,True,Peptostreptococcales-Tissierellales,Peptostreptococcales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
fdbf76a389e7e1045f64dcd50696b8e7,374,0.9995,0.0,Christensenellaceae_R-7_group,Candidatus Pullichristensenella,False,False,True,Christensenellaceae,,False,False,True,Christensenellales,,False,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
d7e616d63605ffd0d9129244621edbfc,372,1.0,0.0,midas_g_249,,False,False,False,Synergistaceae,Synergistaceae,True,True,True,Synergistales,Synergistales,True,True,True,Synergistia,Synergistia,True,True,True,Synergistota,Synergistota,True,True,True
1071b98661dd8853c0e46701d6b23af6,374,0.9966,0.0,nan,,False,False,False,midas_f_112,Christensenellaceae,False,False,False,MBA03,Christensenellales,False,False,True,Limnochordia,Clostridia,False,False,True,Firmicutes,Bacillota,True,True,True
6ba11aa98436328c7d53c0b5db9dd2b0,374,0.9961,0.0,nan,,False,False,False,Peptococcaceae,,False,False,True,Peptococcales,,False,False,True,Clostridia,,False,True,True,Firmicutes,,False,True,True
592e037654532013ab7258e4ae16b0b5,374,0.9961,0.0,midas_g_28347,,False,False,False,midas_f_216,,False,False,False,midas_o_216,,False,False,False,midas_c_216,,False,False,False,Armatimonadota,Armatimonadota,True,True,True
91ae0ed28c5142ecc8b8e9a5d5f707d5,374,1.0,0.0,Clostridium_sensu_stricto_18,Clostridium,False,False,True,Clostridiaceae,Clostridiaceae,True,True,True,Clostridiales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
d0d582d9d9b71467f236f9bace54eea5,372,0.9995,0.0,nan,Paenacidovorax,False,False,False,Comamonadaceae,Comamonadaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
440cf59737156116c2e42f84552562b8,372,0.9995,0.0,nan,Aquamicrobium,False,False,False,Rhizobiaceae,Phyllobacteriaceae,False,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
4427597bcba686e28f83a29252ed6e17,392,0.9907,0.0,Lentimicrobium,,False,False,True,Lentimicrobiaceae,Lentimicrobiaceae,True,True,True,Sphingobacteriales,Bacteroidales,False,False,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
c0accb6471609a9265cb168064555980,371,0.998,0.0,nan,,False,False,False,Anaerovoracaceae,,False,True,True,Peptostreptococcales-Tissierellales,,False,False,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
d8ed5ca0e05ed7e2c1fb30325a7f1e0f,370,0.9951,,,,False,False,False,,Filifactoraceae,False,False,False,,Peptostreptococcales,False,False,False,,Clostridia,False,False,False,,Bacillota,False,False,False
b659fcf2b17787c3e45bedfc42a89936,368,0.9976,0.0,Haloplasma,,False,True,True,Haloplasmataceae,,False,True,True,Haloplasmatales,,False,True,True,Bacilli,,False,True,True,Firmicutes,Mycoplasmatota,False,True,True
d947bf2404132e0163f3c59d1bce36f7,370,1.0,0.0,midas_g_326,,False,False,False,Bacteroidetes_vadinHA17,,False,False,True,Bacteroidales,,False,True,True,Bacteroidia,,False,True,True,Bacteroidota,Bacteroidota,True,True,True
e17dcd58f6ca08bacf65afcde751be53,374,0.9956,0.0,nan,,False,False,False,Dethiobacteraceae,,False,False,True,Dethiobacterales,,False,False,True,Dethiobacteria,,False,False,True,Firmicutes,Bacillota,True,True,True
beb16d17921d9d616810cfda4d470651,375,1.0,0.0,Leucobacter,Leucobacter,True,True,True,Microbacteriaceae,Microbacteriaceae,True,True,True,Micrococcales,Micrococcales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
c04f2aa72eb5915198cc74dedbb985ea,372,0.9976,0.0,midas_g_51070,,False,False,False,Christensenellaceae,Christensenellaceae,True,True,True,Christensenellales,Christensenellales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
0cfcb3be22238be1393c01bbede5d1d9,393,0.9897,0.0,nan,Burkholderia,False,False,False,nan,Burkholderiaceae,False,False,False,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
147f672fdb531def69cb4b3f1c5029da,375,0.999,0.0,Leucobacter,Leucobacter,True,True,True,Microbacteriaceae,Microbacteriaceae,True,True,True,Micrococcales,Micrococcales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
5f41d216306c604d87ba8ffe56340e7f,374,0.9956,0.0,midas_g_91387,Biomaibacter,False,False,False,Tepidanaerobacter,Tepidanaerobacteraceae,False,False,True,Thermovenabulales,Thermosediminibacterales,False,False,True,Thermovenabulia,Clostridia,False,False,True,Firmicutes,Bacillota,True,True,True
b59754bec2dc431ceec006fa8d612183,369,1.0,0.0,midas_g_75908,Serpentinicella,False,False,False,Serpentinicella,Natronincolaceae,False,False,True,Peptostreptococcales-Tissierellales,Peptostreptococcales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
43c944338e9f3b7dbdf05108887a754a,374,0.9995,0.0,midas_g_156,Cronobacter,False,False,False,Anaerolineaceae,Enterobacteriaceae,False,True,True,Anaerolineales,Enterobacterales,False,True,True,Anaerolineae,Gammaproteobacteria,False,True,True,Chloroflexi,Pseudomonadota,False,True,True
4faa3699baba0e697f56b8f69a2a1f40,374,0.998,0.0,midas_g_6626,,False,False,False,Hungateiclostridiaceae,,False,False,True,Oscillospirales,,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
133665f9942b3d081efe500725f373da,374,0.9995,0.0,Syntrophomonas,,False,True,True,Syntrophomonadaceae,Syntrophomonadaceae,True,True,True,Syntrophomonadales,Eubacteriales,False,False,True,Syntrophomonadia,Clostridia,False,False,True,Firmicutes,Bacillota,True,True,True
da066c0fbe0dcc118b4086184c3a4833,374,0.999,0.0,Christensenellaceae_R-7_group,,False,False,True,Christensenellaceae,,False,False,True,Christensenellales,Christensenellales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
5c52186b7c44d5709af099adc5dea216,378,0.9995,0.0,Methanobacterium,Methanobacterium,True,True,True,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
c287fac948d2152e5ef093dc4b9ea1c6,374,0.9985,0.0,nan,Ruminiclostridium,False,False,False,Hungateiclostridiaceae,Oscillospiraceae,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
144e3876b7943b5474d329bec54856a4,378,1.0,0.0,Methanoculleus,Methanoculleus,True,True,True,Methanomicrobiaceae,Methanomicrobiaceae,True,True,True,Methanomicrobiales,Methanomicrobiales,True,True,True,Methanomicrobia,Methanomicrobia,True,True,True,Halobacterota,Methanobacteriota,False,False,True
f9e991f7932771f75b908089e6a3c5f0,371,1.0,0.0,midas_g_762,Cronobacter,False,False,False,Synergistaceae,Enterobacteriaceae,False,True,True,Synergistales,Enterobacterales,False,True,True,Synergistia,Gammaproteobacteria,False,True,True,Synergistota,Pseudomonadota,False,True,True
471ee7e3392aa06c75547eca0d50fdec,374,0.998,0.0,nan,Acetivibrio,False,False,False,Hungateiclostridiaceae,Acetivibrionaceae,False,False,True,Oscillospirales,Acetivibrionales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
6e01e4385cee37baa2cba8e4af01c030,372,1.0,0.0,Lautropia,,False,False,True,Burkholderiaceae,Burkholderiaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
51f21ba905941f4cf5d9c5e0d6e00bd4,372,0.999,0.0,Anaerotruncus,Marasmitruncus,False,True,True,Ruminococcaceae,Oscillospiraceae,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
8e6aad6b74b9b6601b06801e804b3ab3,372,1.0,0.0,nan,Plastorhodobacter,False,False,False,Rhodobacteraceae,Paracoccaceae,False,False,True,Rhodobacterales,Rhodobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
de6e665cc2a0ca6ca74b71b0581558e7,377,0.9995,0.0,Methanomassiliicoccus,Methanomassiliicoccus,True,True,True,Methanomassiliicoccaceae,Methanomassiliicoccaceae,True,True,True,Methanomassiliicoccales,Methanomassiliicoccales,True,True,True,Thermoplasmata,Thermoplasmata,True,True,True,Thermoplasmatota,Thermoplasmatota,True,True,True
07751ebfb567d65db3f366d9c4037e68,377,0.999,0.0,Methanomassiliicoccus,,False,True,True,Methanomassiliicoccaceae,,False,True,True,Methanomassiliicoccales,Methanomassiliicoccales,True,True,True,Thermoplasmata,Thermoplasmata,True,True,True,Thermoplasmatota,Thermoplasmatota,True,True,True
451acf82a2350fce17f55d27708aa232,373,0.9966,0.0,midas_g_91392,,False,False,False,midas_f_1979,,False,False,False,midas_o_1979,Eubacteriales,False,False,False,Limnochordia,Clostridia,False,False,True,Firmicutes,Bacillota,True,True,True
14ce80de12b0526121a4d0f4058099d1,373,0.9966,0.0,midas_g_102931,Intestinimonas,False,False,False,Oscillospiraceae,,False,True,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
76a43b01e1b397fed9d963f273f17a59,374,0.9961,0.0,Christensenellaceae_R-7_group,,False,False,True,Christensenellaceae,,False,False,True,Christensenellales,,False,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
b4047348b90c6f16b7fba7f7330bf87e,370,1.0,0.0,midas_g_22,,False,False,False,ST-12K33,,False,False,True,Sphingobacteriales,,False,True,True,Bacteroidia,,False,True,True,Bacteroidota,Bacteroidota,True,True,True
e7fedde48db99c6379c14aea36d0e5d2,373,0.9946,0.0,nan,,False,False,False,Christensenellaceae,,False,True,True,Christensenellales,Eubacteriales,False,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
8906a08ad08c20a3b13351fb1619866c,373,0.9985,,,,False,False,False,,,False,False,False,,,False,False,False,,,False,False,False,,Bacteroidota,False,False,False
f16e4c6266ddf5fc9dd22ebb744cb295,371,0.9985,0.0,nan,,False,False,False,Anaerovoracaceae,,False,True,True,Peptostreptococcales-Tissierellales,,False,False,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
1910bfda20570cb1978198cf2fa8e330,374,0.9976,0.0,midas_g_52243,,False,False,False,Hungateiclostridiaceae,,False,False,True,Oscillospirales,,False,False,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
ef7c28bb28866912b76003ee110bdf6b,374,1.0,0.0,Pseudoxanthomonas,Pseudoxanthomonas,True,True,True,Xanthomonadaceae,Lysobacteraceae,False,False,True,Xanthomonadales,Lysobacterales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
ec32cc6605cedce13a2049357143079a,374,0.9961,0.0,midas_g_5977,Saccharofermentans,False,False,False,Hungateiclostridiaceae,Oscillospiraceae,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
913e8b6ddca7947f95db836301d8e9cd,372,1.0,0.0,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium,False,False,True,Rhizobiaceae,Rhizobiaceae,True,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
7229a1a874924db8456664b2a5985136,374,0.9985,0.0,nan,Herbinix,False,False,False,Lachnospiraceae,Lachnospiraceae,True,True,True,Lachnospirales,Lachnospirales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
18ad5983778a83a204dd34420be14f74,372,0.9995,0.0,Bosea,,False,False,True,Beijerinckiaceae,,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
d883b22e464393102af5c3372d061397,371,0.9956,0.0,midas_g_85764,,False,False,False,UCG-010,,False,False,True,Oscillospirales,,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
0b9435a851d1e394bd12d008525a6197,374,0.9995,0.0,Rummeliibacillus,Rummeliibacillus,True,True,True,Planococcaceae,Caryophanaceae,False,False,True,Bacillales,Caryophanales,False,False,True,Bacilli,Bacilli,True,True,True,Firmicutes,Bacillota,True,True,True
eb689bb0db80cb3fc1f81366f262fd18,370,0.9956,0.0,Flavobacterium,Myroides,False,True,True,Flavobacteriaceae,Flavobacteriaceae,True,True,True,Flavobacteriales,Flavobacteriales,True,True,True,Bacteroidia,Flavobacteriia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
c66eb033bf0d849bf345c2a07db3727e,374,0.9985,0.0,midas_g_101467,,False,False,False,Dethiobacteraceae,,False,False,True,Dethiobacterales,,False,False,True,Dethiobacteria,,False,False,True,Firmicutes,Bacillota,True,True,True
6504a13e2edb3328fffb344daf7b2ee3,374,1.0,0.0,Flexilinea,Flexilinea,True,True,True,Anaerolineaceae,Anaerolineaceae,True,True,True,Anaerolineales,Anaerolineales,True,True,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
d56e57f7a7e3a1b98778de802e7097d0,372,0.9956,0.0,nan,,False,False,False,Christensenellaceae,Christensenellaceae,True,True,True,Christensenellales,Christensenellales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
c2a63e5593cc5d91688af8f3abd60f16,372,1.0,0.0,Defluviimonas,,False,False,True,Rhodobacteraceae,,False,False,True,Rhodobacterales,,False,True,True,Alphaproteobacteria,,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
2b62bf55e8226888eabfb4f4da82a02f,374,0.999,0.0,Methylobacter,,False,True,True,Methylomonadaceae,,False,False,True,Methylococcales,,False,True,True,Gammaproteobacteria,,False,True,True,Proteobacteria,,False,True,True
d0ee8cd5ce16c3dcf15fe70d87a7b4b5,369,0.9995,0.0,Gallicola,Gallicola,True,True,True,Family_XI,Peptoniphilaceae,False,False,True,Peptostreptococcales-Tissierellales,Tissierellales,False,False,True,Clostridia,Tissierellia,False,True,True,Firmicutes,Bacillota,True,True,True
519b05506b5c8269406e94701c3ff01a,372,0.9971,0.0,nan,,False,False,False,Christensenellaceae,,False,True,True,Christensenellales,Christensenellales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
4c6fec9eef4f5c3e8e6b7fee60a68994,372,1.0,0.0,Comamonas,Comamonas,True,True,True,Comamonadaceae,Comamonadaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
3f8f8630434452f6a8a5cd1693c5e5e3,374,0.9966,0.0,midas_g_1579,,False,False,False,midas_f_222,,False,False,False,midas_o_4,Dehalococcoidales,False,False,False,midas_c_4,Dehalococcoidia,False,False,False,Firmicutes,Chloroflexota,False,True,True
25fd077b762513468941fbac535c9506,374,1.0,0.0,midas_g_4042,,False,False,False,JG30-KF-CM45,,False,False,True,Thermomicrobiales,,False,True,True,Chloroflexia,,False,True,True,Chloroflexi,Candidatus Berkelbacteria,False,True,True
d2e29353b6ede10f1607456fa86e6300,372,0.9995,0.0,Chelativorans,Chelativorans,True,True,True,Rhizobiaceae,Phyllobacteriaceae,False,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
01a80919b32734264f4c21669d8f2713,370,0.998,0.0,Fermentimonas,,False,True,True,Dysgonomonadaceae,,False,True,True,Bacteroidales,,False,True,True,Bacteroidia,,False,True,True,Bacteroidota,Bacillota,False,True,True
ea4234d46b05a73fb2775aca82c702a2,374,0.9985,0.0,nan,Thermanaerosceptrum,False,False,False,midas_f_222,Peptococcaceae,False,False,False,midas_o_4,Eubacteriales,False,False,False,midas_c_4,Clostridia,False,False,False,Firmicutes,Bacillota,True,True,True
41394ade15d1e8762a8d0b3599068bf2,370,0.998,0.0,Fermentimonas,Fermentimonas,True,True,True,Dysgonomonadaceae,Dysgonomonadaceae,True,True,True,Bacteroidales,Bacteroidales,True,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
58bcdde420158eabe69c67e4c9eb9245,374,1.0,0.0,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,True,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
de46181cbf8f5129eec604079cf07d1f,374,0.999,0.0,Ercella,,False,False,True,Hungateiclostridiaceae,,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
956d35dae808c86e4c2763cba7d609fa,373,1.0,0.0,Lachnoclostridium,Lacrimispora,False,False,True,Lachnospiraceae,Lachnospiraceae,True,True,True,Lachnospirales,Lachnospirales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
839049ed2eabc492bfa76bca3e4f9075,375,0.9995,0.0,midas_g_90293,,False,False,False,midas_f_90201,,False,False,False,Clostridia_vadinBB60_group,,False,False,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
f652e7d536f18c98ef07c023937cfdb7,374,0.9956,0.0,nan,,False,False,False,midas_f_112,,False,False,False,MBA03,,False,False,True,Limnochordia,,False,False,True,Firmicutes,,False,True,True
8207352f9586edf5c23e242fba24021c,372,0.999,0.0,Aminobacter,Aquamicrobium,False,True,True,Rhizobiaceae,Phyllobacteriaceae,False,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
45f57e55f2f3051645343e39b90396ec,372,0.9946,0.0,midas_g_2506,,False,False,False,midas_f_112,,False,False,False,MBA03,Eubacteriales,False,False,True,Limnochordia,Clostridia,False,False,True,Firmicutes,Bacillota,True,True,True
54b3f4205c019f5490d9dbe5af08955a,372,0.9961,0.0,Angelakisella,,False,True,True,Ruminococcaceae,Oscillospiraceae,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
136c27e1efa2b99fb71cdff938615daa,395,0.9927,0.0,Methanobacterium,Methanobacterium,True,True,True,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
9e67f564a732feffc50f5fc690ec2e71,378,1.0,0.0,Methanobacterium,Methanobacterium,True,True,True,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
5b346ae9f12ee4f745413918a78c62cc,371,0.9966,0.0,midas_g_85764,,False,False,False,UCG-010,,False,False,True,Oscillospirales,,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
723bd8389de26603c3e8283a20c163c7,374,0.9985,0.0,midas_g_4042,,False,False,False,JG30-KF-CM45,,False,False,True,Thermomicrobiales,,False,True,True,Chloroflexia,,False,True,True,Chloroflexi,Candidatus Berkelbacteria,False,True,True
01a540c3219dcfac8683674bf53a3d63,374,0.9985,0.0,midas_g_112,,False,False,False,midas_f_112,,False,False,False,MBA03,,False,False,True,Limnochordia,,False,False,True,Firmicutes,Bacillota,True,True,True
5f438bcb87bf9d011daee383cbf8268b,375,1.0,0.0,Micropruina,Micropruina,True,True,True,Propionibacteriaceae,Nocardioidaceae,False,True,True,Propionibacteriales,Propionibacteriales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
