asv,asv_len,midas_genus,best_hit_organism,best_cosine,naive_best_cosine,genus_concordant,novel,best_taxon_id,best_n_genomes
a6e69a1d97c797ccefc9a46e1e9d59b9,376,,Planctomycetota bacterium AMR_MDS_2265,1.0,0.9844,False,False,2026780.0,19
1071b98661dd8853c0e46701d6b23af6,374,,Christensenellaceae bacterium strain SQ_MAG_4,0.9966,0.9941,False,False,2054177.0,1
c1ed97b9675b1d0f08c9cd6e6ab9eb76,370,,Bacillota bacterium USOA134_maxbin.217_sub,1.0,0.9907,False,False,1879010.0,1
6ba11aa98436328c7d53c0b5db9dd2b0,374,,Cronobacter dublinensis strain cro2915W,0.9961,0.9937,False,False,,1
592e037654532013ab7258e4ae16b0b5,374,,Armatimonadota bacterium AS-MESO-3CA.311,0.9961,0.9907,False,False,2033014.0,1
99b459540b7b4682716095be1962981e,373,,Candidatus Cloacimonetes bacterium JPAS_maxbin.214,1.0,0.9902,False,False,2030808.0,2
91ae0ed28c5142ecc8b8e9a5d5f707d5,374,,Clostridium botulinum SC009,1.0,0.9941,False,False,1491.0,407
b659fcf2b17787c3e45bedfc42a89936,368,,Tenericutes bacterium strain zrk4,0.9976,0.9932,False,False,2231116.0,1
440cf59737156116c2e42f84552562b8,372,,Aquamicrobium sp. cd-1,0.9995,0.9951,False,False,2781738.0,2
4427597bcba686e28f83a29252ed6e17,392,,Lentimicrobiaceae bacterium strain DFE_LEN,0.9907,0.9902,False,False,2026756.0,1
c0accb6471609a9265cb168064555980,371,,Bacillota bacterium JPMR_metabat.53_sub,0.998,0.9937,False,False,1879010.0,1
e17dcd58f6ca08bacf65afcde751be53,374,,Bacillota bacterium MAG288,0.9956,0.9902,False,False,1879010.0,1
beb16d17921d9d616810cfda4d470651,375,,Leucobacter luti strain RF6,1.0,0.9937,False,False,340320.0,8
c04f2aa72eb5915198cc74dedbb985ea,372,,Christensenellaceae bacterium da5b4d75-ff56-416d-93ad-0d8c7092aa02,0.9976,0.9932,False,False,2054177.0,1
0cfcb3be22238be1393c01bbede5d1d9,393,,Burkholderia cenocepacia strain K56-2,0.9897,0.9912,False,False,95486.0,1
147f672fdb531def69cb4b3f1c5029da,375,,Leucobacter exalbidus strain DSM 22850,0.999,0.9946,False,False,662960.0,1
85f6db727b9f9f28fa57d33177a6f386,372,,Nostoc sp. CHAB 5715,0.9995,0.9961,False,False,2780400.0,6
5c52186b7c44d5709af099adc5dea216,378,,Methanobacterium sp. MBAC-LM,0.9995,0.9907,False,False,3412034.0,1
b59754bec2dc431ceec006fa8d612183,369,,Serpentinicella alkaliphila strain 3B,1.0,0.9917,False,False,1734049.0,2
5f41d216306c604d87ba8ffe56340e7f,374,,Thermoanaerobacterales bacterium SK-G1,0.9956,0.9893,False,False,2316383.0,2
d7e616d63605ffd0d9129244621edbfc,372,,Synergistaceae bacterium DZ-S5,1.0,0.9888,False,False,3397570.0,3
4faa3699baba0e697f56b8f69a2a1f40,374,,Clostridia bacterium AnMBR.bin495,0.998,0.9946,False,False,2044939.0,1
da066c0fbe0dcc118b4086184c3a4833,374,,Christensenellales bacterium AnMBR.bin514,0.999,0.9883,False,False,3083246.0,1
135f3b8eaf65e4c59bcd692de4f6d6ae,378,,uncultured archaeon CTOTU39356,1.0,0.9907,False,False,115547.0,2
941c985cd594eddbaa7ba0e614bdf30f,376,,Ancrocorticia sp. 5N183,1.0,0.9927,False,False,2593684.0,3
f9e991f7932771f75b908089e6a3c5f0,371,,Cronobacter dublinensis strain cro3214W,1.0,0.9907,False,False,413497.0,1
471ee7e3392aa06c75547eca0d50fdec,374,,Acetivibrio straminisolvens FC2,0.998,0.9927,False,False,253314.0,3
da42156b748b0af3ebc3c6268720755e,374,,uncultured Chloroflexia bacterium MFD09964.bin.2.199,0.9961,0.9858,False,False,1672391.0,1
51f21ba905941f4cf5d9c5e0d6e00bd4,372,,Marasmitruncus massiliensis strain Marseille-P3646,0.999,0.9902,False,False,1944642.0,1
8e6aad6b74b9b6601b06801e804b3ab3,372,,Plastorhodobacter daqingensis CGMCC 1.12750,1.0,0.9937,False,False,1387281.0,1
14ce80de12b0526121a4d0f4058099d1,373,,Intestinimonas butyriciproducens 1001302st2_G10_1001302B_160321,0.9966,0.9932,False,False,1297617.0,39
e7fedde48db99c6379c14aea36d0e5d2,373,,Eubacteriales bacterium mix99,0.9946,0.9927,False,False,3039678.0,3
a017db3bfdae612d959f9edcc112104c,372,,Polaromonas sp. 17-63-33,1.0,0.9961,False,False,1970413.0,1
1910bfda20570cb1978198cf2fa8e330,374,,Bacillota bacterium CTOTU1827,0.9976,0.9941,False,False,1879010.0,1
937806dd600ece921faa49ac16d4cdb0,372,,Bacillota bacterium JPMR_metabat.40_sub,0.998,0.9912,False,False,1879010.0,1
18ad5983778a83a204dd34420be14f74,372,,Bosea minatitlanensis #10 (MBG-DUTH)/DSM 13099 (ELTE) strain #10 (MBG-DUTH)/DSM 13099 (ELTE),0.9995,0.9961,False,False,128782.0,11
d0d582d9d9b71467f236f9bace54eea5,372,,Oryzisolibacter sp. LB2S,0.9995,0.9961,False,False,3228789.0,1
0b9435a851d1e394bd12d008525a6197,374,,uncultured Planococcaceae bacterium MFD07841.bin.2.61,0.9995,0.9966,False,False,349279.0,1
eb689bb0db80cb3fc1f81366f262fd18,370,,Myroides odoratus IAM,0.9956,0.9922,False,False,256.0,1
c66eb033bf0d849bf345c2a07db3727e,374,,Bacillota bacterium MAG288,0.9985,0.9907,False,False,1879010.0,1
2b62bf55e8226888eabfb4f4da82a02f,374,,uncultured archaeon MFD03899.bin.2.173,0.999,0.9927,False,False,115547.0,1
ef7c28bb28866912b76003ee110bdf6b,374,,Pseudoxanthomonas mexicana isolate_71,1.0,0.9951,False,False,128785.0,3
d56e57f7a7e3a1b98778de802e7097d0,372,,Clostridium cochlearium strain NCTC13028,0.9956,0.9941,False,False,1494.0,12
451acf82a2350fce17f55d27708aa232,373,,Bacillota bacterium MAG64_SZBP,0.9966,0.9907,False,False,1879010.0,2
d947bf2404132e0163f3c59d1bce36f7,370,,Bacteroidetes bacterium ADurb.BinA104,1.0,0.9907,False,False,1852816.0,2
519b05506b5c8269406e94701c3ff01a,372,,Christensenellales bacterium AnMBR.bin221,0.9971,0.9897,False,False,3083246.0,1
4c6fec9eef4f5c3e8e6b7fee60a68994,372,,Comamonas sp. MFD12223_ilm_asm_bin4,1.0,0.9946,False,False,34028.0,2
de6e665cc2a0ca6ca74b71b0581558e7,377,,Methanomassiliicoccus sp. l1m-96,0.9995,0.9902,False,False,2528041.0,1
25fd077b762513468941fbac535c9506,374,,uncultured Candidatus Berkelbacteria bacterium SRR5576005_bin.117_CONCOCT_v1.1_MAG,1.0,0.9766,False,False,1664347.0,1
ec32cc6605cedce13a2049357143079a,374,,uncultured Saccharofermentans sp. 009b34df-6986-4c74-874c-2c53a54848ac,0.9961,0.9922,False,False,1434378.0,2
d2e29353b6ede10f1607456fa86e6300,372,,Chelativorans oligotrophicus strain LPM-4,0.9995,0.9937,False,False,449974.0,2
01a80919b32734264f4c21669d8f2713,370,,Firmicutes bacterium OH_CBB_126,0.998,0.9946,False,False,1879010.0,1
ea4234d46b05a73fb2775aca82c702a2,374,,Thermanaerosceptrum fracticalcis DRI-13,0.9985,0.9946,False,False,1712410.0,1
956d35dae808c86e4c2763cba7d609fa,373,,Hungatella xylanolytica strain ASCUSBR21,1.0,0.9946,False,False,384636.0,1
5b02c8639023ea8693ddee6bf1597c70,378,,Methanobacterium sp. MBAC-LM,0.999,0.9878,False,False,3412034.0,1
41394ade15d1e8762a8d0b3599068bf2,370,,Fermentimonas sp. STC_109,0.998,0.9956,False,False,2023870.0,1
de46181cbf8f5129eec604079cf07d1f,374,,Eubacteriales bacterium STE_66,0.999,0.9941,False,False,2831996.0,1
8207352f9586edf5c23e242fba24021c,372,,Aquamicrobium soli KCTC 52165,0.999,0.9941,False,False,1811518.0,1
839049ed2eabc492bfa76bca3e4f9075,375,,Bacillota bacterium MAG326_KBP,0.9995,0.9873,False,False,1879010.0,1
58bcdde420158eabe69c67e4c9eb9245,374,,Thauera mechernichensis #50 (MBG-DUTH)/TV-105 (ELTE) strain #50 (MBG-DUTH)/TV-105 (ELTE),1.0,0.9951,False,False,82788.0,1
f652e7d536f18c98ef07c023937cfdb7,374,,Christensenellaceae bacterium 20c35e01-8a7f-49ef-9147-7de253b6e4f4,0.9956,0.9937,False,False,2054177.0,1
45f57e55f2f3051645343e39b90396ec,372,,Clostridiales bacterium DTU012,0.9946,0.9868,False,False,1671647.0,1
54b3f4205c019f5490d9dbe5af08955a,372,,Ruminococcaceae bacterium Marseille-P2935,0.9961,0.9868,False,False,1852383.0,1
136c27e1efa2b99fb71cdff938615daa,395,,Candidatus Hadarchaeum sp. AfrMine_MM5_34_173,0.9932,0.9814,False,False,2883567.0,4
bab16dfe7bab8f56e30de9733e5a5964,374,,Deltaproteobacteria bacterium USST_maxbin.014,1.0,0.9917,False,False,2026735.0,6
6650a92f75285af3244da368e945c376,374,,Oscillospiraceae bacterium nC33_bin.3.fa,0.9941,0.9902,False,False,2485925.0,1
723bd8389de26603c3e8283a20c163c7,374,,uncultured Candidatus Berkelbacteria bacterium SRR5576005_bin.117_CONCOCT_v1.1_MAG,0.9985,0.9771,False,False,1664347.0,1
5b346ae9f12ee4f745413918a78c62cc,371,,Clostridia bacterium strain HGM12673,0.9966,0.9927,False,False,2044939.0,1
c287fac948d2152e5ef093dc4b9ea1c6,374,,[Clostridium] hungatei strain DSM 14427,0.9985,0.9912,False,False,48256.0,1
01a540c3219dcfac8683674bf53a3d63,374,,Bacillota bacterium bin10.1,0.9985,0.9946,False,False,1879010.0,2
5f438bcb87bf9d011daee383cbf8268b,375,,Micropruina glycogenica JCM 10248,1.0,0.9922,False,False,75385.0,2
ca8aae833263295a5d0b4d66b8c06fdb,374,,Gracilibacter sp. BRH_c7a,0.9961,0.9941,False,False,1734398.0,1
27201d8b9c2a23edc5ee1b093c39fe46,371,,Clostridiales bacterium BAD-6,0.9995,0.9941,False,False,2818044.0,1
0eb81b066b350fa8fb0846020748be98,374,,Gracilibacter sp. BRH_c7a,0.9956,0.9937,False,False,1734398.0,1
be2d073abdb45af47fc76fa5752fb3f5,373,,uncultured Clostridium sp. min17_bin72,0.9932,0.9902,False,False,59620.0,3
c4587a7b24a6c49f9de0882e32f519f5,374,,Mycobacterium tuberculosis ERR176767,0.999,0.9937,False,False,1773.0,2
955d34a1529b6fbcf425ced56e3b7fc1,374,,Thermomicrobiales bacterium ACE_NR_CHLO9,0.9985,0.9766,False,False,2482790.0,1
76a43b01e1b397fed9d963f273f17a59,374,,uncultured Clostridia bacterium Lapin-026__bin27,0.9961,0.9888,False,False,244328.0,1
0425278120412320bdcb2c4814278c6f,375,,Phycisphaerales bacterium OFTM33,0.9941,0.9917,False,False,2052180.0,1
66c7b79c2f08d329223a3f4b048a6b10,374,,Ruminiclostridium thermocellum AD2,0.9985,0.9927,False,False,1138384.0,7
86ce8e836244a989d26315bf84d75d99,374,,Bellilinea sp. OMB012,0.9976,0.9902,False,False,2838785.0,1
d883b22e464393102af5c3372d061397,371,,Clostridia bacterium strain HGM12673,0.9956,0.9897,False,False,2044939.0,1
2afb474b8a2ab64685b85624763d2186,374,,Mageeibacillus sp. UBA5734,0.9941,0.9907,False,False,1946797.0,1
9e679d7c299efc7140f026781b04d72c,369,,Alkaliphilus sp. B6464,0.999,0.9951,False,False,2731219.0,2
beb160f1d174dc940a6dd9816c42ca01,375,,uncultured Actinomycetota bacterium MFD02840.bin.1.267,0.9995,0.9932,False,False,3039803.0,1
46984bc1f36f8a8835a4a7914c2502b2,372,,Christensenellaceae bacterium da5b4d75-ff56-416d-93ad-0d8c7092aa02,0.9976,0.9937,False,False,2054177.0,1
bbb8d866124b76dccef1a07447e2e183,375,,Gordonia iterans strain Co17,1.0,0.9932,False,False,1004901.0,2
c3764288be8ac8815185c4ee6d913e81,370,,Bacteroidetes bacterium ADurb.Bin037,1.0,0.9922,False,False,1852800.0,1
7dc6bc8a29e523ea6cd464f8db0a770d,374,,Clostridium peptidivorans strain src2,1.0,0.9956,False,False,100174.0,2
2b33fe69214c39198384dc9686326117,374,,Phycisphaerae bacterium 15dZY3.bin.36,0.999,0.9907,False,False,2026778.0,1
f829de4b8d089b0995e255f3335729a0,374,,Desulfitobacterium sp. CA_182,1.0,0.9922,False,False,49981.0,1
83d1208a372f046a842442d3a156c435,373,,Rhodothalassium salexigens strain IM265,0.9927,0.9868,False,False,1086.0,5
43c944338e9f3b7dbdf05108887a754a,374,,Cronobacter dublinensis strain cro3214W,0.9995,0.9902,False,False,413497.0,1
6575c99cec435a76668a7c45a05dd227,369,,Mycobacterium tuberculosis ERR176690,0.9976,0.9951,False,False,1773.0,1
85a27e670e0e57e67484195e26028b19,378,,Methanobacterium sp. MBAC-LM,0.9995,0.9907,False,False,3412034.0,1
3f9bbc037aa14387f62bff9e2cc84700,374,,Desulfuromonas sp. CSMB_57,1.0,0.9902,False,False,2807629.0,5
e5f056df23811f3fe0e48de4aafd0d9b,374,,Rhodanobacter sp. AS-Z3,0.9995,0.9863,False,False,3031330.0,7
ed2edabe2a0c276357f7f1f210bdeda7,373,,Candidatus Atribacteria bacterium strain RT761,0.9985,0.9819,False,False,2053509.0,1
4659fa38e38fa03ccd272117c33e2d0f,365,,Erysipelotrichaceae bacterium NSW-5,0.998,0.9956,False,False,2049044.0,1
c41c5795922c324df06444964515a11f,375,,Microbacterium pygmaeum strain DSM 23142,1.0,0.9932,False,False,370764.0,22
8afde037c611bdd1b53997b0f6b4dd7a,372,,uncultured Rhodoferax sp. binchicken_co296_124,0.9858,0.9858,False,False,223188.0,1
6cd5cb3562f8ff28e2e21339a4fc55c1,374,,uncultured Gammaproteobacteria bacterium MFD04434.bin.1.124,0.9966,0.9883,False,False,86473.0,1
3f9749b4bbd55e95797da2d7e27eb072,373,,Candidatus Atribacteria bacterium strain RT761,0.9985,0.9814,False,False,2053509.0,1
568d3fd2ad10e30c40ebd6793f956aaa,373,,Oscillibacter valericigenes Sjm18-20,1.0,0.9941,False,False,693746.0,1
aa64c95548409d1e294cd29e20473af0,374,,bacterium SUG591,0.9976,0.9902,False,False,1869227.0,1
6589433bc08b7cdc5ea1e4928683ed00,375,,Corynebacterium sp. NPDC060344,1.0,0.9917,False,False,3347101.0,25
913e8b6ddca7947f95db836301d8e9cd,372,,Rhizobium sp. strain LANL01E,1.0,0.9951,False,False,391.0,10
6504a13e2edb3328fffb344daf7b2ee3,374,,Flexilinea sp. AMR_MDS_2135,1.0,0.9907,False,False,2017390.0,6
892351141be327d407d7d063c3a74f59,374,,Eubacteriales bacterium mix99,0.9976,0.9937,False,False,3039678.0,3
80696a8e4c14013684c162880b99abc9,372,,Burkholderia semiarida CLM7-1,0.9995,0.9961,False,False,2843303.0,1042
026600da36b900cf6ff6ee481b90793a,374,,uncultured beta proteobacterium MFD04716.bin.1.308,1.0,0.9849,False,False,86027.0,3
87ced6667f7e72e893d3f02ac08066a2,372,,Angelakisella sp. strain RACS_027,0.9961,0.9927,False,False,1935177.0,1
a9d3a8d7e6ab34f69fa91fcce8bda39f,372,,Sphingopyxis sp. SMAG_U6396,1.0,0.9946,False,False,1908224.0,2
2e009092df813643f303457c87387ced,372,,Pseudorhodoplanes sp. bin.109,1.0,0.9961,False,False,1934341.0,1
0b1e8bf53bfe9e7b085b38ee902e1f4e,372,,Cronobacter sakazakii strain cro1509W,0.9932,0.9868,False,False,28141.0,1
61786e38b934cbe33d5850a578a7ee22,374,,Desulfitobacterium hafniense strain MGYG-HGUT-01388,0.9961,0.9946,False,False,49338.0,3
67ab6a8c32dcb38e12415ef305a06ce6,374,,Saccharofermentanales bacterium SO_2017_LW2_24,0.9985,0.9941,False,False,3107571.0,1
114bc1da00dea879e58c42626058bb7e,372,,Xanthobacteraceae bacterium NJ_NJASGE3bin.14,0.9995,0.9961,False,False,2021379.0,1
95d7089b4d7799ace0a9c5d9acd3b32f,374,,Proteiniphilum sp. STF2_58,0.999,0.9951,False,False,,2
61637c95fcfd388d16465d5d8ae30f0a,374,,Dietzia sp. DQ11-38-2,1.0,0.9937,False,False,2711155.0,3
aa994f6ce33aa806c707bdc34ef908ef,372,,Sphingopyxis sp. SMAG_U6396,1.0,0.9946,False,False,1908224.0,2
dd365165667aed1d7e806ab8ded914dd,374,,Intestinibacillus massiliensis strain type strain: Marseille-P3216,0.9971,0.9888,False,False,1871029.0,1
46636732082e8b359502809c48875633,372,,uncultured Alphaproteobacteria bacterium MFD04651.bin.1.44,0.9995,0.9927,False,False,91750.0,1
df443df991086de26795466fa2bdd4f2,372,,Firmicutes bacterium OH_HBrB_188,0.9937,0.9888,False,False,1879010.0,1
c2a63e5593cc5d91688af8f3abd60f16,372,,Proteobacteria bacterium strain SZAS TMP-24,1.0,0.9941,False,False,1977087.0,1
77e5e44634d0afe9cd0385ef1e17f3ea,374,,Anaerolineaceae bacterium 6_bin.133,0.9956,0.9902,False,False,2024896.0,1
6e01e4385cee37baa2cba8e4af01c030,372,,Burkholderiaceae bacterium strain Hjor_18-Q3-R7-51_BATAC.292,1.0,0.9907,False,False,2030806.0,3
418ebbfcf9fe4c2ccea934ba2533ec35,370,,Proteiniphilum sp. strain SM3-B12.2,0.9961,0.9893,False,False,1926877.0,1
90180ad539e48d0fd6f3161438f747b7,370,,Eubacteriales bacterium STF1_200,0.9976,0.9912,False,False,2831996.0,1
0ce454899698457894ff03330870f380,372,,Phaeovulum sp. NW3,1.0,0.9932,False,False,2934933.0,1
89be024198d6c2575cdec2fecfd9129a,370,,Synergistaceae bacterium bin97,0.9976,0.9922,False,False,2053624.0,1
09eb7e9f361c0d842f96d14184871ffb,373,,Lacrimispora saccharolytica strain FDAARGOS_1340 strain Not applicable,0.9995,0.9946,False,False,84030.0,4
021debed55af14cc6451649e0fcd3ad0,371,,Clostridium ventriculi strain NCTC12966,1.0,0.9941,False,False,1267.0,13
89bd7c45f05c79d6fbb1fbda696d5bae,374,,uncultured delta proteobacterium MFD02159.bin.3.67,0.9961,0.9917,False,False,34034.0,1
e98a78fb93f10ea212298a128d9cadc1,374,,Actinobacteria bacterium strain palsa_647,0.9961,0.9902,False,False,1883427.0,1
c9209e2a22c08ecdf2762a15fb6e44e1,374,,Anaerolineaceae bacterium AnMBR.bin501,0.9995,0.9922,False,False,2024896.0,1
3c03432eaf221246493e3a132da50df9,373,,Oscillospiraceae bacterium STF2_30,0.9966,0.9888,False,False,2485925.0,1
201f8219b3baeb8ce71eb8de62e49ca7,374,,Clostridiales bacterium AnMBR.bin276,0.9956,0.9902,False,False,1898207.0,1
1e2c02998bd1e6ff2aad5bd96b138e35,374,,Syntrophobacteraceae bacterium AnMBR.bin493,1.0,0.9932,False,False,2052185.0,1
c80287fd598d09df08b50511b22020e5,374,,Thermoleophilia bacterium AnMBR.bin184,1.0,0.9902,False,False,2026888.0,2
798933fd16ab772e1e547b6af3461e47,372,,Anaerolineae bacterium AnMBR.bin314,0.9995,0.9888,False,False,2052143.0,2
48ba7ddef24819311ff90ffc578df02e,374,,metagenome,1.0,0.9912,False,False,256318.0,1
2e3414cd356e335e4f675efeb43938b3,366,,Eubacterium callanderi strain DFI.4.62,1.0,0.9902,False,False,53442.0,55
234b81fb7fa91bcfef74c8511c07a219,374,,Christensenellales bacterium AnMBR.bin536,0.999,0.9902,False,False,3083246.0,2
1557e1ae96e182db04d667afa2262c8e,374,,Christensenellaceae bacterium 0331014a-650e-4a65-af59-ba9b8a5570f7,0.9971,0.9937,False,False,2054177.0,1
91fa6ee5c19d623255d7e4df9204f876,372,,Alcaligenaceae bacterium strain CAII-53,0.9985,0.9941,False,False,2021368.0,5
573471302da724edb5d0fa958385fb6d,374,,Denitratimonas tolerans KACC 17565,1.0,0.9932,False,False,1338420.0,1
a5855fa4fbc240bfd25ccc70b1627be3,374,,Clostridiaceae bacterium CA_23,1.0,0.9932,False,False,1898204.0,1
3d89b82f7dc8f2f24e7c65124529a879,372,,Xenophilus aerolatus DSM 19424,1.0,0.9971,False,False,452922.0,8
a6a4ec1b84af5b137949eecef0fa36f4,374,,Aromatoleum pumilum SY39,0.999,0.9902,False,False,2067960.0,2
a09579da0b2f87eae05c1c9886c4bfc7,374,,Gracilibacter sp. BRH_c7a,0.998,0.9951,False,False,1734398.0,1
676c29f329b29adbd48921804b86030e,370,,uncultured bacterium CTOTU23009,1.0,0.9941,False,False,77133.0,3
c5fd2a45a5ac6f49a4089d35044de207,374,,Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933,0.9966,0.9937,False,False,398512.0,1
6cd824d1e0974fbbf83448af65c0def7,374,,Clostridia bacterium AnMBR.bin239,0.9995,0.9946,False,False,2044939.0,2
8e87f6187c3bff96717578fafac261ae,372,,Oscillospiraceae bacterium 356554d1-49d8-4da2-9fb0-4e541081e6ce,0.9956,0.9912,False,False,2485925.0,1
14714ae799409c7a3851511d8e0e2b63,372,,Burkholderia ambifaria strain 3723STDY6145927,0.9995,0.9961,False,False,152480.0,7
618e77ab00abd20cfb2694d45fe07df1,372,,Comamonas sp. MFD12223_ilm_asm_bin4,0.999,0.9941,False,False,34028.0,2
89056b9f86a0886730db47a8c45825eb,378,,Methanoregulaceae archaeon AMR_MDS_4829,1.0,0.9912,False,False,2485498.0,4
26897509b56c5bcf18626b728a146bca,369,,Bacteroidota bacterium USMO_maxbin.076_sub,1.0,0.9922,False,False,1898104.0,2
21d26093efc917ced0c94fc534aa8bcc,372,,Nitratireductor sp. CI.26.F.C1_514_8,0.9985,0.9932,False,False,1872084.0,69
fd66678cf39f676cb57820da4a793b6f,372,,uncultured Alphaproteobacteria bacterium MFD05442.bin.2.182,0.9995,0.9932,False,False,91750.0,1
a90eba220f100c5da89e40e34598c4c7,371,,Anaerovoracaceae bacterium f78f2883-c260-4f33-9859-2a80832d1289,0.9985,0.9941,False,False,3030912.0,1
1db7fb888012089960006f42143c48af,372,,Roseiarcaceae bacterium H3SJ34-1,0.9995,0.9956,False,False,3032367.0,3
36cf1853edbaec342c271909f87ca1b6,372,,Phenylobacterium koreense DSM 17809,1.0,0.9932,False,False,266125.0,2
b205f848c768d43fafbde2ffda36af13,378,,Methanobrevibacter arboriphilus A2,0.9995,0.9927,False,False,39441.0,3
40fca1aa386161b3788c78a2ea46b746,374,,Anaerolineaceae bacterium 6_bin.133,0.9971,0.9907,False,False,2024896.0,1
f095ea0711dbffa2a1c48745983b9c5f,372,,Xylanivirga thermophila UW_FK_XYLA1_1,0.9927,0.9873,False,False,2496273.0,2
e8844a58e856442c10b5075b197b3f74,373,,[Clostridium] celerecrescens 18A,0.9995,0.9946,False,False,1286362.0,11
cb886014283a43df6af104cecc83cfc9,373,,uncultured Gammaproteobacteria bacterium MFD04434.bin.1.124,0.9907,0.9873,False,False,86473.0,1
03a6a6d84a7be4b11b6467c91ca79d57,364,,Firmicutes bacterium OH_PDB_28,0.9971,0.9839,False,False,1879010.0,1
fef34e7fa03c36381857511c7755324d,372,,uncultured Alphaproteobacteria bacterium MFD01275.bin.1.206,1.0,0.9902,False,False,91750.0,3
b7a2f949d87f6ce14145811c2d2974af,374,,uncultured Trichococcus sp. 89dd5069-8a97-4626-b422-1b216a6d8d00,1.0,0.9956,False,False,189665.0,28
16bc6160df59f42ec2c49c8ee41d95fc,372,,Verticiella sediminum JCM 19223,0.9985,0.9937,False,False,1247510.0,1
fac97a83c02393096a49a357cb0e0f28,373,,Proteinivorax tanatarense Z-910T,0.9951,0.9917,False,False,1260629.0,1
07246a1fc2c2fed9e54374f5ee46c333,375,,Ornithinibacter aureus JCM 17738,0.9995,0.9927,False,False,622664.0,5
7762e0345755e644245415ce796d6cfa,378,,uncultured Methanoregulaceae archaeon MFD03899.bin.2.175,0.9985,0.9873,False,False,1392423.0,1
f2898c48280ac39868a2fa71eb0211f3,373,,Oscillospiraceae bacterium C014_67,0.9966,0.9956,False,False,2485925.0,2
af7a5c90aaa1a98d17616ee1ce8cbd96,374,,Thermoclostridium stercorarium RKWS1,0.9956,0.9917,False,False,1510.0,1
923e86a70ad8194f9dab67ab8397371f,374,,bacterium strain BIN46,0.9976,0.9927,False,False,1869227.0,1
0c293c4324023e0fc942ba2a40ef7f59,372,,uncultured Pseudomonadota bacterium MFD00905.bin.2.198,1.0,0.9956,False,False,153809.0,2
ad2e05a74003003b855aee86cdc921fd,373,,Anaerobranca californiensis DSM 14826,0.9956,0.9932,False,False,1120989.0,1
f04944690d5cdfed3a6e59cfaa04ce13,374,,uncultured Ruminococcus sp. ERR10960892_bin.5_MetaWRAP_v1.3_MAG,0.9976,0.9941,False,False,165186.0,1
a41371aa833164c1e707004fdfb16b36,374,,uncultured Chloroflexia bacterium MFD05442.bin.2.301,0.9922,0.9868,False,False,1672391.0,1
38007bfc5e4b3c58b1d91a0bc9c4fdb2,373,,Acutalibacteraceae bacterium DOME_MAG_12468,0.9941,0.9897,False,False,3077420.0,16
4597728556b60e620b133a6bac86bcfc,371,,[Clostridium] paradoxum JW-YL-7 = DSM 7308,0.9995,0.9946,False,False,1121328.0,1
1b8a948ece330b43c14f1197c1813886,372,,Christensenellaceae bacterium da5b4d75-ff56-416d-93ad-0d8c7092aa02,0.998,0.9927,False,False,2054177.0,1
36d76dffedbcada31ceaa357ebb4456f,393,,Pseudomonadota bacterium NASQAN2011_177_F_bin.16,0.9912,0.9941,False,False,1977087.0,1
7e19fffce24aab1692689a26dff5f328,374,,Christensenellaceae bacterium ebc0edfe-de01-4de5-b550-b82b2926f268,0.9985,0.9922,False,False,2054177.0,1
ce96aba4d82cdb5ffa5b76128cfbb917,372,,Firmicutes bacterium OH_SBrB_79,0.9937,0.9893,False,False,1879010.0,1
daec04577d1843ad73efa35de1d48151,372,,Hyphomicrobium sp. CS1GBMeth3,1.0,0.9946,False,False,1892845.0,1
5dfc291183ca333ed56e93c1c38c393c,372,,Burkholderia pseudomallei 490f,0.9995,0.9951,False,False,28450.0,3272
e46ddfb99131631f2f2bba8eb3297ca3,371,,Sphaerochaeta associata GLS2,0.9995,0.9854,False,False,1129264.0,3
cb6ed263fa824af0ae08633dc7c0583e,374,,Rhodanobacter thiooxydans FW510-R12,0.999,0.9849,False,False,416169.0,11
78571689def5620061b622ab87a928ff,372,,uncultured beta proteobacterium MFD04716.bin.2.242,0.9985,0.9917,False,False,86027.0,1
8cc30cd689a26a6e2a699449745a088e,372,,Bacillota bacterium R1Mar2020-bin.3,0.9922,0.9893,False,False,1879010.0,1
fa7b14c7182ca146fc0261039890966f,394,,Burkholderia semiarida CCRMBC74,0.9951,0.9932,False,False,2843303.0,1
0ae59fc9a5ae0356656c682a2d34b696,374,,Clostridiales bacterium PH28_bin88,0.9985,0.9922,False,False,1605376.0,1
e0987c7b47c2fb3b4638ebd7a04f69a0,374,,Candidatus Darwinibacter acetoxidans M4B_bin34,0.9976,0.9868,False,False,3082383.0,2
f8451982c6df9c7c753b7c8a3ac6298b,369,,Candidatus Darwinibacter acetoxidans M4B_bin10,0.9985,0.9951,False,False,3082383.0,1
67551524f244fa1d912a5ae3dc5321ac,371,,Clostridia bacterium AnMBR.bin524,0.9951,0.9951,False,False,2044939.0,1
5177bd1019c0a59f8762ecb3f683babd,374,,Rossellomorea aquimaris strain AcN35-1,0.9961,0.9941,False,False,189382.0,38
6891aea14e9e48ed890aa10cc84e4d40,373,,Caldicoprobacter algeriensis TH7C1,0.9956,0.9917,False,False,699281.0,2
908b89aa5bac523dd293e900d0677895,374,,Dehalococcoidia bacterium strain BS5B11,0.9951,0.9937,False,False,2026734.0,2
489ebda75c9174b8e7ad565ac0f52b97,374,,Eubacteriales bacterium mix99,0.9976,0.9932,False,False,3039678.0,3
