asv,best_cosine,n_old_genomes,n_old_taxa,genome_top1,genome_top20,taxon_top1,taxon_top20,genus_top1,genus_top20,genome_jaccard_top20,best_hit_organism,best_hit_genome
af1a97638ae7817e6dc243cfe90ba23b,1.0,8,8,True,True,True,True,True,True,0.03260869565217391,Paracoccus ferrooxidans NCCB 100066,327104.5
07d5f956dc0652fbd2d22ea90b1bb136,0.998,11,8,True,True,True,True,True,True,0.23333333333333334,Syntrophomonas zehnderi OL-4,690567.3
61d14f45268668061628d7a7990641b2,0.9966,36,31,True,True,True,True,False,True,0.32653061224489793,uncultured Eubacteriales bacterium MGYG-HGUT-02132,172733.5152
b50c901a9773cf8216278d2bb4e70644,0.999,1,1,True,True,True,True,,,0.011235955056179775,Clostridiaceae bacterium strain M1-B18,1898204.323
f8e946bdec673e40686c9ab157a63ac0,0.9951,8,7,True,True,True,True,False,False,0.07692307692307693,uncultured Clostridia bacterium strain Reindeer_2_mag_174,244328.141
68c7aa8355d0b7c6e75c67d5df51d569,1.0,10,8,True,True,True,True,True,True,0.29411764705882354,Thermobrachium celere strain A9,53422.5
9579787280965385b425a1d323e3c6d3,0.9976,3,3,False,True,False,True,False,False,0.015151515151515152,uncultured Eubacteriales bacterium SRR22541660_bin.8_MetaWRAP_v1.3_MAG,172733.4218
e72dd431023ad44a88305647a224790d,0.9961,14,12,True,True,True,True,True,True,0.025252525252525252,Evtepia sp. bin.893,2773933.27
ef9fddde19882aba901f1b0419ec09d8,1.0,1,1,True,True,True,True,True,True,0.004149377593360996,Candidatus Cloacimonetes bacterium strain BF1 Bin 72,2030808.128
82520638c5842f94b7203788b78b3b92,0.9971,6,4,False,False,False,True,False,False,0.0,Proteiniclasticum ruminis strain CGMCC 1.5058,398199.5
3273539459d13e139159461e38ba3987,0.9976,1,1,False,True,False,True,False,True,0.02857142857142857,uncultured Clostridia bacterium SRR5024280_bin.45_CONCOCT_v1.1_MAG,244328.7181
24b5476371dc34ef4f12b359d6ea6fe4,0.9941,34,29,False,True,False,True,False,True,0.012658227848101266,Oscillospiraceae bacterium 29-1_88,2485925.3796
b4900060b15cd3eab0697bdc00bfc33a,1.0,2,2,True,True,True,True,True,True,0.0125,Methylorubrum pseudosasae SLI 233,582670.3
b1dd093a530c4f323e45823253ee9e15,0.999,16,16,True,True,True,True,True,True,0.2564102564102564,[Clostridium] hungatei strain DSM 14427,48256.3
283755ba25c1e02155384ef6f268c2ae,1.0,20,2,True,True,True,True,True,True,0.01874414245548266,Clostridium perfringens strain FORC_003,1502.156
47bb78bbb9b7eab1a487de7f1521ddd6,0.9951,7,5,True,True,True,True,False,False,0.07142857142857142,Christensenellaceae bacterium f66689b3-5376-4084-bd6a-22509cc8097c,2054177.120
58a5d06b791283b4270f688e0b7408c9,0.9941,5,4,False,True,False,True,False,True,0.057971014492753624,Methanomassiliicoccaceae archaeon strain B1Sed10_99,2052168.5
758b8307071957eb86c89a180b187482,1.0,2,2,True,True,True,True,,,0.0625,Candidatus Cloacimonetes bacterium 8-LJY_003,2030808.226
aa15b94e77f3955a73a15e15187b6482,0.9985,1,1,True,True,True,True,True,True,0.02040816326530612,Candidatus Darwinibacter acetoxidans M4B_bin13,3082383.25
a954a29c70499c3c72ee396f69b71c51,1.0,2,2,True,True,True,True,True,True,0.010309278350515464,Brevundimonas sp. UW_MP_CAUL1_1,1871086.100
0c0dcadbd501e2c17ca71995ed0b7ee1,1.0,1,1,True,True,True,True,,,0.047619047619047616,Pirellulales bacterium Bin_30_5,2715253.82
b73b1ef694c71eec29bf86c697f26b20,0.9985,4,3,True,True,True,True,True,True,0.1111111111111111,uncultured Saccharofermentans sp. 009b34df-6986-4c74-874c-2c53a54848ac,1434378.8
9e3e461620d3bc6fb82b614f65a5a69b,1.0,10,9,True,True,True,True,True,True,0.008739076154806492,Microbacterium sp. W1N,2977531.3
caddc7c3f8e30f2e74778fca73689c4b,1.0,2,2,True,True,True,True,True,True,0.034482758620689655,Clostridium sp. OS1-26,3070681.4
fb9d8df11e01ae4c33acac6db5a518b8,0.999,2,1,True,True,True,True,,,0.037037037037037035,uncultured Alphaproteobacteria bacterium MFD05442.bin.2.187,91750.4177
e1d678e0c2f5463421eec27874b0fab3,0.999,11,10,True,True,True,True,True,True,0.08108108108108109,Rhodanobacter thiooxydans FW510-R12,416169.8
564dff3148781f436e49ebbfb2590a6a,0.9985,2,2,True,True,True,True,True,True,0.015267175572519083,Mesorhizobium sp. L-8-3,2744522.3
7bfcdea57cc8e4bab6f3f3505b0dd682,0.9932,15,12,True,True,True,True,True,True,0.05,Cronobacter sakazakii strain cro1509W,28141.593
f4acc40b7b61bf7126ad84af26e93ed9,1.0,9,9,True,True,True,True,True,True,0.011135857461024499,Mycobacterium sp. RTGN5,3016522.4
8fa90e60ddaccabffcd68f6a481318a2,0.9956,12,6,True,True,True,True,,,0.11764705882352941,Anaerolineaceae bacterium 6_bin.133,2024896.394
e438545696891f9da484c32c04332871,0.9971,1,1,False,True,False,True,,,0.004098360655737705,Oscillospiraceae bacterium CE91-St41,2485925.2068
33bf7c73050395fa47eea57f63c0f87f,0.9971,2,2,False,True,False,True,False,True,0.017241379310344827,Dehalococcoidales bacterium SO_2017_CLC_103,2026733.279
26410d712017c834dccf638a040f9002,1.0,1,1,True,True,True,True,True,True,0.01694915254237288,Hungatella sp. UBA4396,1946596.3
e27928b6f9a580b0d7f95feeb01ba523,0.999,2,2,True,True,True,True,True,True,0.0111731843575419,Propionispora hippei DSM 15287,1123003.3
62925abc081ef537aea1336e58a4548a,1.0,2,1,True,True,True,True,,,0.09090909090909091,Bacteroidales bacterium 1-no_shock_S1_025,2030927.2651
2c4fdd0845cdde26dc7d98f576bb10e7,0.9951,13,12,True,True,True,True,True,True,0.09523809523809523,Desulfotomaculum sp. strain UBA7919,41211.6
61f3d4479c517d056179e27ae91cd284,0.9985,1,1,True,True,True,True,,,0.047619047619047616,Clostridia bacterium strain SM1-B15.1,2044939.3592
d5004573c96ec6eedcc4348d1145db37,0.998,12,9,True,True,True,True,True,True,0.19047619047619047,Hyphomicrobium methylovorum strain Bras1,84.6
40e233849dcafd1ca1e5dd020826ec04,0.9995,2,1,True,True,True,True,,,0.06451612903225806,uncultured Thermoleophilia bacterium MFD00032.bin.2.201,1497501.53
8aa21df13e2d324fd17fe7d44bc77099,0.999,2,2,True,True,True,True,True,True,0.08,uncultured Saccharofermentans sp. 009b34df-6986-4c74-874c-2c53a54848ac,1434378.8
ac535b64f804c2eee5084adc741f7839,0.9971,6,5,False,True,False,True,False,True,0.057971014492753624,uncultured Sporobacter sp. e8af7b5b-2777-4d70-ae1a-2f996b10623e,867686.3
6ba96f5208b35a9fa58a1e50271ece5c,0.9922,27,15,False,True,False,True,False,False,0.01694915254237288,Melghirimyces algeriensis strain DSM 45474,910412.3
ffb24eab9531da0542b30ff802e34b65,0.9985,10,8,False,True,False,True,False,True,0.006787330316742082,Eubacteriales bacterium STE_66,2831996.71
f0b4d6d49281190556a6cc4d5286dfb6,0.999,7,5,True,True,True,True,True,True,0.18181818181818182,Proteiniborus sp. MB09-C3,3050072.5
9895ece38025393ef9ccafafea501d77,1.0,1,1,True,True,True,True,True,True,0.005154639175257732,Robinsoniella peoriensis strain 6600698,180332.6
6c7a1a940865cb8fc19e17d404be6951,0.9995,1,1,False,False,True,True,,,0.0,Mycobacterium sp. SMC-8,2857060.4
134153c893d92731f1779897c269f055,1.0,1,1,True,True,True,True,True,True,0.030303030303030304,Methanothrix soehngenii STE_41,2223.15
6786956e5d741de3549e1c89e3a608b0,0.9946,22,13,True,True,True,True,False,True,0.175,Clostridia bacterium strain HGM12673,2044939.1034
e561c5c5f92aa66e6b1befb81385d1fc,1.0,1,1,True,True,True,True,True,True,0.037037037037037035,Bacteroidales bacterium strain R1-B4.1,2030927.2101
ba7e734314ca58b585509a99c1dc8f97,0.9985,1,1,True,True,True,True,True,True,0.012987012987012988,Clostridium sp. MSJ-11,2841512.3
22b437d42a93adf1a1f4912a2f2bc487,1.0,3,2,True,True,True,True,,,0.02727272727272727,Comamonadaceae bacterium strain Hade_18-Q3-R52-61_MAXAC.026,1871071.50
212a34f4dcb9f9a8c0941fcf86f0e6bc,0.9976,12,11,True,True,True,True,True,True,0.25925925925925924,Acetivibrio straminisolvens FC2,253314.5
18c8a1caa02afa9f20b6974f6da7568c,1.0,1,1,True,True,True,True,,,0.03333333333333333,Synergistota bacterium JPAS_maxbin.078,2268202.74
8b2843ccdbc3d39c6d758b7f91388341,0.999,1,1,True,True,True,True,,,0.037037037037037035,Litorilinea sp. AnMBR.bin499,2838787.7
53b91ed8941d63dc6bdcf622f25e3b10,1.0,1,1,True,True,True,True,True,True,0.045454545454545456,Candidatus Pullichristensenella sp. AnMBR.bin484,3097447.3
c97b49b5849b709da91fb5f6f48cd9eb,1.0,1,1,True,True,True,True,True,True,0.015625,Sphingosinicella microcystinivorans strain B9 strain B-9,335406.5
9b38c83e9f4e2a1c9ccca312a8701603,1.0,2,2,True,True,True,True,,,0.05263157894736842,Candidatus Cloacimonadaceae bacterium AnMBR.bin480,3064664.21
966a27b7648de7ac63f5c15a8be0d10a,0.9951,13,7,False,True,True,True,False,True,0.046511627906976744,Phycisphaerae bacterium strain MAG49,2026778.105
2096bed8d8d3c009cd128c5f66954ed4,1.0,4,3,True,True,True,True,,,0.18181818181818182,Bacteroidetes bacterium ADurb.Bin123,1852804.3
2b7920f905d876304aa83fc776cd91a4,0.9995,1,1,True,True,True,True,True,True,0.02631578947368421,Hungateiclostridium alkalicellulosi strain DSM 17461,320502.3
a78a93326d787b79c22198acbce80e81,1.0,1,1,True,True,True,True,,,0.016129032258064516,Candidatus Cloacimonetes bacterium JPNA_maxbin.078,2030808.326
d8c78611226dae60111f022dc0a9f947,0.9971,1,1,False,False,False,False,False,True,0.0,Alkalihalobacillus sp. AL-G,2926399.5
4a76bdc5b45d149d7aa31d04b9f46dbe,1.0,3,3,True,True,True,True,False,True,0.06,Spirochaetes bacterium ADurb.Bin001,1852907.3
fa29a08838db72d944922cbf3ca72b38,1.0,1,1,True,True,True,True,,,0.0051813471502590676,Firmicutes bacterium OH_CDB_149,1879010.9840
d5ba4ee44ca72bb2c78ee918d3d0707d,0.9995,10,8,True,True,True,True,True,True,0.15217391304347827,Alkalihalobacillus sp. LMS39,2924032.3
3e7c933c821c9f18e53e1dda439951cf,0.999,1,1,True,True,True,True,,,0.038461538461538464,Anaerolineae bacterium AnMBR.bin280,2052143.1141
d7df91c0a9354c5b73ddf9b28799ae43,0.9995,3,2,True,True,True,True,True,True,0.00130718954248366,Ralstonia solanacearum CMR15,859655.9
edb1b7dc98830cdfb83ef9466ad4aaaa,1.0,1,1,True,True,True,True,,,0.02564102564102564,Chloroflexi bacterium UR.bin258,2026724.1784
60aded12db04cbb8ba0091f3bb63d0a6,0.999,2,2,False,True,False,True,True,True,0.011363636363636364,Leucobacter sp. NB 10,2873270.4
ce94860005cb569777791022ac3014af,1.0,1,1,True,True,True,True,True,True,0.015384615384615385,Methanobacterium sp. YSL,2841655.3
800e0527da5f9218e61c70f7d0ec8715,0.999,1,1,False,True,False,True,False,True,0.01639344262295082,Serratia quinivorans FOH365,137545.129
aad81ac0351dcd619b00c97e690dfa5f,1.0,1,1,True,True,True,True,,,0.043478260869565216,Anaerolineae bacterium AnMBR.bin235,2052143.1144
fa83652d0f1eca666000903a370b6e14,1.0,8,5,False,True,True,True,True,True,0.037383177570093455,Lysinibacillus fusiformis strain 1226,28031.57
aa4b8fb0330c049740437e03fc90a40e,0.9971,13,12,False,True,False,True,False,True,0.014084507042253521,Alkaliphilus sp. B6464,2731219.3
6b68ebbc9e9e8d26fa7018cf163d4848,1.0,1,1,True,True,True,True,,,0.008695652173913044,Rhizobiales bacterium strain Hjor_18-Q3-R7-51_MAXAC.078,1909294.1090
c4118088ab2644671a1d9d540c060b19,0.9932,14,13,True,True,True,True,False,True,0.10810810810810811,uncultured Clostridia bacterium MFD08669.bin.2.65,244328.9105
cae75e1117d316c3a8f12909f766135b,0.9995,1,1,False,False,False,False,False,True,0.0,uncultured Actinomycetota bacterium MFD01299.bin.2.216,3039803.759
c4112b995ef6cd2f05559f6a3057bc7c,1.0,2,2,True,True,True,True,True,True,0.03773584905660377,Methanobacterium sp. MZD130B,3394378.3
2e8ba4a2f665cc3ad88530fc739b1f9c,0.998,1,1,True,True,True,True,True,True,0.03125,Pelotomaculum propionicicum strain MGP,258475.3
d22ab0227295d4646e98ca484b96c239,0.9985,2,2,False,True,False,True,True,True,0.03773584905660377,Clostridium ganghwense HY-42-06,312089.3
55f0a15d367f1f98823a8accf53c1ab4,0.9995,19,16,False,True,False,True,True,True,0.14285714285714285,Oryzisolibacter sp. LB2S,3228789.3
b9d27d1dc44fea66778479161f6ed7c6,0.9985,1,1,False,True,False,True,,,0.02702702702702703,uncultured Clostridia bacterium min17_bin68,244328.198
fff6f2b1de224120c999dde9f25fcd0a,0.9995,6,6,True,True,True,True,True,True,0.09615384615384616,Achromobacter sp. CA_2019_NHSR_37,134375.104
e8b184a091b069447aaa71429105e326,1.0,2,2,True,True,True,True,True,True,0.022727272727272728,Sphingopyxis granuli A2-E30,267128.12
326834f69c357dad79f31e792597dd1d,1.0,1,1,True,True,True,True,,,0.02631578947368421,Methanoregulaceae archaeon CTOTU18331,2485498.90
351fdba7f02fbaff27a231855c689a8a,0.9995,3,3,True,True,True,True,,,0.125,uncultured Actinomycetota bacterium SRP098346_co1_226,3039803.1658
ae2245c2d637b8badfb1037f95ffd4f7,0.9946,9,7,True,True,True,True,False,False,0.14285714285714285,Christensenellales bacterium AnMBR.bin339,3083246.31
3b04ef795d02d4d5ddc42f2c2598e1d7,0.9995,2,2,True,True,True,True,True,True,0.08,Thiobacillus sp. strain SCN18_31_3_15_R5_B_63_816,924.19
76822eb34ea3cf76c00fb31b39d43b12,0.9995,8,8,False,True,True,True,True,True,0.018633540372670808,uncultured Actinomycetota bacterium MFD03975.bin.2.193,3039803.853
f12686b1d3e4d79217d2b79924ed502d,1.0,1,1,True,True,True,True,True,True,0.0072992700729927005,Paraclostridium bifermentans strain DSM 14991,1490.72
5adea97be7d61a174324b19e19ba1dea,1.0,3,2,True,True,True,True,False,True,0.04411764705882353,uncultured Actinomycetota bacterium MFD01275.bin.1.26,3039803.594
1449d53a8ab97ad249f2332b5bd012b9,0.999,1,1,True,True,True,True,True,True,0.02040816326530612,Proteiniphilum sp. strain Rep1_Bin026,1926877.12
82eeb8631b1f7982fd141bbf2ed2f4dc,1.0,6,4,True,True,True,True,True,True,0.15384615384615385,Proteiniphilum sp. SO_2017_LW3_98,1926877.74
29cd0f756cdd319b032b1b1eb1be4c8f,0.9985,1,1,True,True,True,True,,,0.021739130434782608,Anaerotignaceae bacterium D1125bin47,3121680.3
ee4ac6545a6964811ec188369b533ff7,0.9995,8,7,True,True,True,True,True,True,0.1388888888888889,[Clostridium] hungatei strain DSM 14427,48256.3
873b71b30dcfcdbdf2e7080dd9db241f,0.9985,1,1,True,True,True,True,,,0.045454545454545456,uncultured Chloroflexia bacterium MFD05942.bin.2.46,1672391.534
88399278e67a6f27c1c493c39b174391,1.0,2,2,True,True,True,True,True,True,0.047619047619047616,Candidatus Hadarchaeum sp. JZ-3_201901_bins_38,2883567.28
cadb4455b724f027fc10968f3b93c4f5,1.0,1,1,True,True,True,True,True,True,0.02564102564102564,Hyphomicrobium sulfonivorans strain S1,121290.8
f0547f74dbcfeca9eef70572311914b5,0.9937,4,3,True,True,True,True,,,0.2,Synergistales bacterium Syner_01,1674906.4
74316f0e658505498c0bd04393736a67,0.9995,9,9,True,True,True,True,True,True,0.057971014492753624,Bosea sp. TWI1241,3148904.3
f988ea53dbaa37384a49d4315240db30,1.0,2,2,True,True,True,True,True,True,0.06451612903225806,Lysobacter sp. Alg18-2.2,2603204.3
a73d6b4ed74fd4af4a3c77ef62e48ec5,0.9956,29,24,True,True,True,True,False,True,0.0625,Christensenellales bacterium AnMBR.bin221,3083246.38
4e9f7176de6f2af840aa8a369a060705,1.0,3,3,True,True,True,True,True,True,0.02586206896551724,Bosea sp. TND4EK4 strain TND4EK4,1907408.3
494686a85ca80380a18f37e6e723f6ff,0.9956,5,3,True,True,True,True,False,True,0.044444444444444446,uncultured Gammaproteobacteria bacterium MFD02579.bin.2.49,86473.1953
3f621680f877f8755d3bf38982001f7b,0.9971,11,8,True,True,True,True,False,True,0.23809523809523808,Victivallaceae bacterium STCSWMC_215,2793042.11
475e27bf3e60bc624563dd2d438e0a64,1.0,3,3,True,True,True,True,True,True,0.061224489795918366,Alkalihalobacillus sp. DSM 8715,3025677.3
e5632edb0fd267dbaf571c758b91be2a,0.9971,9,8,False,True,False,True,False,True,0.016129032258064516,bacterium G02614-L1_cleanbin_000013,1869227.5765
f898c7a8c566d0beb46d5448dde2387c,1.0,21,17,False,True,True,True,True,True,0.009648518263266712,Bradyrhizobium sp. WBAH10,1390116.8
fa7c27da02160cd4642de54d236e78fc,1.0,4,4,True,True,True,True,False,True,0.025157232704402517,Clostridium sp. CCUG 7971,2811414.3
cbe80782cb7eff2eb8427fae47b49d1a,0.9956,9,6,True,True,True,True,False,True,0.020134228187919462,Firmicutes bacterium strain MES11,1879010.6660
f95801513925a658f6f017e67e77e9a0,0.9985,3,3,True,True,True,True,True,True,0.06896551724137931,Gracilibacter sp. BRH_c7a,1734398.4
82027df46b4cddd4d7136ccfaa25a19f,0.998,15,13,True,True,True,True,False,True,0.08695652173913043,Candidatus Cloacimonadota bacterium USMO_maxbin.063_sub,2030808.361
9c4d55fa490cfb3be28c93ed90a4859d,0.9966,1,1,True,True,True,True,,,0.019230769230769232,Candidatus Bathyarchaeota archaeon DYS_5,2026714.613
d98dabbea4fe10de13ec5310782324e8,1.0,1,1,True,True,True,True,True,True,0.010526315789473684,Xanthobacter sp. V3C-3,3119935.3
07751ebfb567d65db3f366d9c4037e68,0.999,1,1,True,True,True,True,,,0.013157894736842105,Methanomassiliicoccales archaeon RumEn M1 EST-A-0001,1713724.6
42bdb37eaf4585993d2dadc410341bfc,0.9985,6,3,True,True,True,True,,,0.17142857142857143,Christensenellaceae bacterium 20c35e01-8a7f-49ef-9147-7de253b6e4f4,2054177.125
3756db37fff5d61b7ec84aad15fa4c44,0.9941,7,5,True,True,True,True,True,True,0.2413793103448276,Thermoanaerobacterales bacterium SK-G1,2316383.3
5c331188779be5bb65a2e80544aa8dea,1.0,6,3,True,True,True,True,True,True,0.21428571428571427,Bellilinea caldifistulae strain GOMI-1,360411.11
6239566d7bda185bbc00c6475202b675,0.9976,1,1,False,True,False,True,,,0.034482758620689655,Acholeplasmataceae bacterium 45ae5b24-82d0-47e0-b430-a4ed073fe207,1898209.106
f07216e3758674127b729897fc2945ba,0.9961,2,2,True,True,True,True,,,0.01639344262295082,Actinobacteria bacterium strain palsa_647,1883427.55
0d01943ed06ec0c8998ac39665f5452a,0.9956,6,3,False,True,True,True,True,True,0.023809523809523808,Candidatus Darwinibacter acetoxidans M4B_bin34,3082383.5
bdc8f8a67a910d09965f2c9975bb00c8,0.9971,6,6,True,True,True,True,True,True,0.07142857142857142,Thermoclostridium caenicola strain DSM 19027,659425.3
9351cccfbe9ec3b210cc47272367a7df,0.9976,2,2,True,True,True,True,,,0.0136986301369863,Bacillota bacterium JPMR_metabat.53_sub,1879010.10586
5346417a16a786a9003aaee8d9cf6253,0.999,1,1,True,True,True,True,,,0.018867924528301886,Bacteroidetes bacterium ADurb.BinA104,1852816.3
a8c0192a45a12e2f86fe50245c36917d,0.998,26,20,True,True,True,True,False,True,0.11627906976744186,Eubacteriales bacterium mix99,3039678.5
bcfc5d3c9a3586094059acfae2f253f4,1.0,1,1,True,True,True,True,,,0.020833333333333332,Candidatus Nanopelagicales bacterium STL-ACT33,2518612.352
32d1077d28b29a3f6b93e1c0cbad6fda,1.0,6,4,False,True,True,True,False,True,0.07142857142857142,uncultured Actinomycetota bacterium MFD03066.bin.3.412,3039803.221
9686ac0f1487906d7d6ebd3fd7dc8d2b,0.9971,19,13,False,True,False,True,False,True,0.030042918454935622,Bacteroides thetaiotaomicron SRR22541664_bin.3_MetaWRAP_v1.3_MAG,818.2633
69b20cc817bea5dcb9b42ccea6416abb,1.0,2,1,True,True,True,True,True,True,0.0273972602739726,Acholeplasma laidlawii strain NCTC10116,2148.13
7229a1a874924db8456664b2a5985136,0.9985,1,1,True,True,True,True,True,True,0.024390243902439025,Herbinix hemicellulosilytica strain LL1355,1564487.7
f397a6809dc09fd4f5cc5f425c5eb0ba,0.9976,1,1,True,True,True,True,,,0.0196078431372549,Anaerolineaceae bacterium maxbin2.bin.9,2024896.380
387fd7acb95a1f0053edacb08ca9384d,0.999,11,7,True,True,True,True,False,True,0.4166666666666667,Anaerovoracaceae bacterium cdaadf04-e2f3-4fd8-80f9-b39a06479d73,3030912.14
fd7c9ad162f78a62dda5099c417becc6,1.0,2,2,True,True,True,True,,,0.0625,Anaerolineae bacterium AnMBR.bin199,2052143.1146
64303da63d4474d55a0486a7f379c2ba,0.9976,1,1,True,True,True,True,,,0.02702702702702703,Spirochaetales bacterium Spiro_06,1674862.5
bd1731c0114c40d5784dd170ea5f3422,0.9956,1,1,True,True,True,True,,,0.018518518518518517,Firmicutes bacterium strain MES11,1879010.6660
402e6b5b282305d18249bfd6887eee0a,0.9995,5,5,True,True,True,True,True,True,0.07142857142857142,Lacrimispora sp. BS-2,3151850.3
1be424347c91d4aef0664f5e7d157c32,1.0,1,1,True,True,True,True,True,True,0.02,Christensenella sp. MSJ-20,2841518.3
144e3876b7943b5474d329bec54856a4,1.0,1,1,True,True,True,True,True,True,0.01639344262295082,Methanoculleus sp. 7T,2937282.4
281228d4a8faf2330f12bda44eeeb6af,1.0,1,1,True,True,True,True,True,True,0.02702702702702703,Anaerolinea sp. Uz-U4-01,1872519.87
e111f26c316c8b919015c64090c7cdef,0.9995,4,4,True,True,True,True,True,True,0.09375,Clostridium aceticum strain DSM 1496,84022.6
9ff60b1660430eecb3f6b31e6f3db189,0.9961,9,8,True,True,True,True,False,True,0.08108108108108109,Firmicutes bacterium OH_HBrB_188,1879010.10044
349d6e0ff74f02b6d2d55d29a6084ea2,1.0,1,1,True,True,True,True,True,True,0.020833333333333332,Marmoricola sp. AS_Ams2_Bin1,1909296.55
99f9b204f31c6690c17496f44394b974,1.0,3,3,True,True,True,True,True,True,0.03409090909090909,Leucobacter sp. 7(1) strain 7(1),1255613.3
8a7df6e8751646d9927c0f0ed34cbf5b,0.9995,1,1,True,True,True,True,,,0.03571428571428571,Eubacteriales bacterium STE_66,2831996.71
8e9415fb1edc2f6f3ccda52f97761c01,1.0,1,1,True,True,True,True,True,True,0.034482758620689655,Gemmobacter megaterium strain DSM 26375,1086013.3
effac6ec8d11ae5d2d4f029c5f18e3be,0.9937,1,1,True,True,True,True,,,0.017241379310344827,uncultured bacterium SRR3901694_bin.115_CONCOCT_v1.1_MAG,77133.4205
07e45dbcdbdf6f14162122517de780b0,1.0,18,3,False,True,False,True,False,True,0.018292682926829267,Faecalibacterium prausnitzii Map_186_003,853.8341
10bb410cab85c3ad55c3e1b7a643ae2a,1.0,4,4,True,True,True,True,True,True,0.0975609756097561,Cronobacter dublinensis strain cro2915W,413497.13
fa8e5e27d8fba25e37fc05340a105914,1.0,2,2,True,True,True,True,True,True,0.027777777777777776,Methanomassiliicoccaceae archaeon AnMBR.bin132,2052168.68
a5ad9574a1f8aea06b6dfaff6eddfff7,1.0,2,2,True,True,True,True,True,True,0.006006006006006006,Crocinitomicaceae bacterium CTOTU27890,2026728.276
ffc8f144edd6d82dce1b1b9056b59bef,0.9971,2,2,True,True,True,True,True,True,0.07692307692307693,Tautonia sp. JC769,3232135.3
88dc9b1bf64124875974e6e8ce1bb2e0,1.0,3,3,True,True,True,True,True,True,0.00847457627118644,Dietzia sp. 2505,3156457.4
c97244fcde2f912b5f515df2d4803f23,0.999,1,1,True,True,True,True,,,0.04,Bacillota bacterium bin10.1,1879010.11279
057bcefe7d185d0daf7b610144b1fa59,0.9995,6,4,True,True,True,True,,,0.12,uncultured Chloroflexia bacterium MFD00392.bin.3.302,1672391.683
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,1.0,1,1,True,True,True,True,True,True,0.02702702702702703,Pseudolabrys sp. GY_H,2292256.3
8d5c57433a03e4329c7e6b3aaf6668a1,0.9961,7,6,False,False,False,True,,,0.0,Demequina sediminicola strain NBRC 105855,1095026.3
bdd1ff0b7dda6da30f922fc86600543a,1.0,1,1,True,True,True,True,True,True,0.034482758620689655,Clostridium culturomicum strain Marseille-P3545,1964382.3
8d6e9c000ccfb1a2eb70d805990db95d,0.9995,2,2,True,True,True,True,False,True,0.03333333333333333,Lachnospiraceae bacterium AnMBR.bin497,1898203.6596
4cec2826da45c90930f69ae290165f1d,1.0,1,1,True,True,True,True,,,0.038461538461538464,Syntrophorhabdus sp. strain Gw_SlDig_bin_301,2699756.6
353932b8f9bc8551107028bbc48b250c,0.9941,12,7,True,True,True,True,False,True,0.12121212121212122,Eubacteriales bacterium T1900044577_TS20190043.MAGScoT_cleanbin_000015,2831996.592
b97547037e6bed020583b930bd3684cc,1.0,7,6,True,True,True,True,True,True,0.06521739130434782,Smithellaceae bacterium AMR_MDS_4314,2964540.60
6bbba65392a923662648a61d94002b30,0.9951,7,7,False,True,False,True,False,True,0.00684931506849315,Vallitaleaceae bacterium c0ba017c-7b98-4334-a234-c16200e784d9,2762022.10
3e0febfb4a6a1915ac7dbadd489360be,0.9995,1,1,True,True,True,True,,,0.013157894736842105,uncultured Alphaproteobacteria bacterium MFD04651.bin.1.141,91750.4167
0a052939cf0cfd20acc22c826676e32c,0.9976,2,2,True,True,True,True,True,True,0.012903225806451613,Dehalobacter sp. DAD,1962289.10
c5f63d06bc0e136c998bf43f719776c3,0.9941,5,5,True,True,True,True,True,True,0.01818181818181818,Geofilum rubicundum JCM 15548,1236989.10
a6e69a1d97c797ccefc9a46e1e9d59b9,1.0,1,1,True,True,True,True,True,True,0.025,Planctomycetota bacterium AMR_MDS_2265,2026780.1784
c1ed97b9675b1d0f08c9cd6e6ab9eb76,1.0,1,1,True,True,True,True,,,0.038461538461538464,Bacillota bacterium USOA134_maxbin.217_sub,1879010.10564
6ba11aa98436328c7d53c0b5db9dd2b0,0.9961,5,5,False,True,False,True,False,True,0.025,Cronobacter dublinensis strain cro2915W,413497.13
592e037654532013ab7258e4ae16b0b5,0.9961,1,1,True,True,True,True,,,0.03571428571428571,Armatimonadota bacterium AS-MESO-3CA.311,2033014.703
99b459540b7b4682716095be1962981e,1.0,4,4,True,True,True,True,True,True,0.025157232704402517,Candidatus Cloacimonetes bacterium JPAS_maxbin.214,2030808.327
91ae0ed28c5142ecc8b8e9a5d5f707d5,1.0,24,10,False,True,True,True,True,True,0.031818181818181815,Clostridium botulinum CA-25-0146,1491.3111
fb89ee34d5f2ddb3d1ce9da15080b792,0.9985,3,3,True,True,True,True,False,False,0.011627906976744186,Tenericutes bacterium strain zrk4,2231116.13
440cf59737156116c2e42f84552562b8,0.9995,3,3,True,True,True,True,True,True,0.008310249307479225,Aquamicrobium sp. cd-1,2781738.3
00fb4699f8a2077aa4225851ec609f82,0.999,6,5,True,True,True,True,True,True,0.21428571428571427,Lentimicrobium saccharophilum strain TBC1,1678841.5
923d1e7b6ceac97721615d80cf869780,0.9985,6,5,True,True,True,True,False,True,0.16666666666666666,Bacillota bacterium JPMR_metabat.40_sub,1879010.10588
147f672fdb531def69cb4b3f1c5029da,0.999,2,2,False,True,False,True,True,True,0.006600660066006601,Leucobacter exalbidus strain DSM 22850,662960.3
